DATE,DGS1
11/29/2016,0.78
11/30/2016,0.8
12/1/2016,0.82
12/2/2016,0.8
12/5/2016,0.82
12/6/2016,0.83
12/7/2016,0.85
12/8/2016,0.84
12/9/2016,0.85
12/12/2016,0.85
12/13/2016,0.88
12/14/2016,0.92
12/15/2016,0.91
12/16/2016,0.91
12/19/2016,0.9
12/20/2016,0.9
12/21/2016,0.88
12/22/2016,0.87
12/23/2016,0.87
12/26/2016,.
12/27/2016,0.89
12/28/2016,0.9
12/29/2016,0.85
12/30/2016,0.85
1/2/2017,.
1/3/2017,0.89
1/4/2017,0.87
1/5/2017,0.83
1/6/2017,0.85
1/9/2017,0.82
1/10/2017,0.82
1/11/2017,0.82
1/12/2017,0.81
1/13/2017,0.82
1/16/2017,.
1/17/2017,0.8
1/18/2017,0.82
1/19/2017,0.83
1/20/2017,0.82
1/23/2017,0.79
1/24/2017,0.81
1/25/2017,0.82
1/26/2017,0.82
1/27/2017,0.82
1/30/2017,0.81
1/31/2017,0.84
2/1/2017,0.83
2/2/2017,0.84
2/3/2017,0.82
2/6/2017,0.79
2/7/2017,0.8
2/8/2017,0.79
2/9/2017,0.8
2/10/2017,0.81
2/13/2017,0.82
2/14/2017,0.84
2/15/2017,0.86
2/16/2017,0.82
2/17/2017,0.82
2/20/2017,.
2/21/2017,0.83
2/22/2017,0.82
2/23/2017,0.81
2/24/2017,0.8
2/27/2017,0.81
2/28/2017,0.88
3/1/2017,0.92
3/2/2017,0.98
3/3/2017,0.98
3/6/2017,0.97
3/7/2017,1.02
3/8/2017,1.03
3/9/2017,1.04
3/10/2017,1.03
3/13/2017,1.06
3/14/2017,1.06
3/15/2017,1.02
3/16/2017,1.01
3/17/2017,1
3/20/2017,1.01
3/21/2017,1
3/22/2017,0.99
3/23/2017,0.99
3/24/2017,1
3/27/2017,1
3/28/2017,1.03
3/29/2017,1.04
3/30/2017,1.03
3/31/2017,1.03
4/3/2017,1.02
4/4/2017,1.03
4/5/2017,1.03
4/6/2017,1.05
4/7/2017,1.08
4/10/2017,1.07
4/11/2017,1.05
4/12/2017,1.04
4/13/2017,1.03
4/14/2017,.
4/17/2017,1.04
4/18/2017,1.02
4/19/2017,1.02
4/20/2017,1.01
4/21/2017,0.99
4/24/2017,1.03
4/25/2017,1.09
4/26/2017,1.07
4/27/2017,1.06
4/28/2017,1.07
5/1/2017,1.09
5/2/2017,1.08
5/3/2017,1.1
5/4/2017,1.11
5/5/2017,1.1
5/8/2017,1.12
5/9/2017,1.14
5/10/2017,1.13
5/11/2017,1.13
5/12/2017,1.11
5/15/2017,1.11
5/16/2017,1.11
5/17/2017,1.08
5/18/2017,1.09
5/19/2017,1.1
5/22/2017,1.12
5/23/2017,1.14
5/24/2017,1.18
5/25/2017,1.16
5/26/2017,1.17
5/29/2017,.
5/30/2017,1.16
5/31/2017,1.17
6/1/2017,1.16
6/2/2017,1.16
6/5/2017,1.16
6/6/2017,1.16
6/7/2017,1.17
6/8/2017,1.19
6/9/2017,1.2
6/12/2017,1.19
6/13/2017,1.22
6/14/2017,1.2
6/15/2017,1.21
6/16/2017,1.21
6/19/2017,1.22
6/20/2017,1.22
6/21/2017,1.22
6/22/2017,1.22
6/23/2017,1.21
6/26/2017,1.2
6/27/2017,1.22
6/28/2017,1.21
6/29/2017,1.23
6/30/2017,1.24
7/3/2017,1.24
7/4/2017,.
7/5/2017,1.24
7/6/2017,1.23
7/7/2017,1.22
7/10/2017,1.23
7/11/2017,1.2
7/12/2017,1.21
7/13/2017,1.23
7/14/2017,1.22
7/17/2017,1.22
7/18/2017,1.19
7/19/2017,1.23
7/20/2017,1.22
7/21/2017,1.22
7/24/2017,1.23
7/25/2017,1.24
7/26/2017,1.23
7/27/2017,1.22
7/28/2017,1.22
7/31/2017,1.23
8/1/2017,1.22
8/2/2017,1.24
8/3/2017,1.22
8/4/2017,1.23
8/7/2017,1.22
8/8/2017,1.24
8/9/2017,1.21
8/10/2017,1.22
8/11/2017,1.21
8/14/2017,1.23
8/15/2017,1.23
8/16/2017,1.24
8/17/2017,1.24
8/18/2017,1.24
8/21/2017,1.23
8/22/2017,1.24
8/23/2017,1.22
8/24/2017,1.23
8/25/2017,1.23
8/28/2017,1.24
8/29/2017,1.23
8/30/2017,1.23
8/31/2017,1.23
9/1/2017,1.24
9/4/2017,.
9/5/2017,1.23
9/6/2017,1.24
9/7/2017,1.21
9/8/2017,1.22
9/11/2017,1.24
9/12/2017,1.27
9/13/2017,1.27
9/14/2017,1.28
9/15/2017,1.3
9/18/2017,1.3
9/19/2017,1.31
9/20/2017,1.32
9/21/2017,1.31
9/22/2017,1.3
9/25/2017,1.3
9/26/2017,1.31
9/27/2017,1.33
9/28/2017,1.31
9/29/2017,1.31
10/2/2017,1.31
10/3/2017,1.32
10/4/2017,1.33
10/5/2017,1.35
10/6/2017,1.35
10/9/2017,.
10/10/2017,1.42
10/11/2017,1.4
10/12/2017,1.41
10/13/2017,1.39
10/16/2017,1.42
10/17/2017,1.41
10/18/2017,1.42
10/19/2017,1.41
10/20/2017,1.43
10/23/2017,1.42
10/24/2017,1.43
10/25/2017,1.43
10/26/2017,1.43
10/27/2017,1.42
10/30/2017,1.42
10/31/2017,1.43
11/1/2017,1.46
11/2/2017,1.46
11/3/2017,1.49
11/6/2017,1.5
11/7/2017,1.49
11/8/2017,1.53
11/9/2017,1.53
11/10/2017,1.54
11/13/2017,1.55
11/14/2017,1.55
11/15/2017,1.55
11/16/2017,1.59
11/17/2017,1.6
11/20/2017,1.62
11/21/2017,1.62
11/22/2017,1.61
11/23/2017,.
11/24/2017,1.61
11/27/2017,1.62
11/28/2017,1.61
11/29/2017,1.61
11/30/2017,1.62
12/1/2017,1.62
12/4/2017,1.66
12/5/2017,1.64
12/6/2017,1.68
12/7/2017,1.67
12/8/2017,1.65
12/11/2017,1.69
12/12/2017,1.7
12/13/2017,1.68
12/14/2017,1.7
12/15/2017,1.71
12/18/2017,1.7
12/19/2017,1.71
12/20/2017,1.72
12/21/2017,1.73
12/22/2017,1.73
12/25/2017,.
12/26/2017,1.75
12/27/2017,1.75
12/28/2017,1.76
12/29/2017,1.76
1/1/2018,.
1/2/2018,1.83
1/3/2018,1.81
1/4/2018,1.82
1/5/2018,1.8
1/8/2018,1.79
1/9/2018,1.78
1/10/2018,1.78
1/11/2018,1.77
1/12/2018,1.78
1/15/2018,.
1/16/2018,1.79
1/17/2018,1.79
1/18/2018,1.79
1/19/2018,1.79
1/22/2018,1.79
1/23/2018,1.78
1/24/2018,1.79
1/25/2018,1.8
1/26/2018,1.8
1/29/2018,1.8
1/30/2018,1.88
1/31/2018,1.9
2/1/2018,1.89
2/2/2018,1.88
2/5/2018,1.85
2/6/2018,1.87
2/7/2018,1.91
2/8/2018,1.91
2/9/2018,1.89
2/12/2018,1.93
2/13/2018,1.95
2/14/2018,1.98
2/15/2018,1.99
2/16/2018,2
2/19/2018,.
2/20/2018,2.01
2/21/2018,2.03
2/22/2018,2.02
2/23/2018,2.02
2/26/2018,2.03
2/27/2018,2.08
2/28/2018,2.07
3/1/2018,2.05
3/2/2018,2.06
3/5/2018,2.06
3/6/2018,2.06
3/7/2018,2.05
3/8/2018,2.05
3/9/2018,2.03
3/12/2018,2.05
3/13/2018,2.03
3/14/2018,2.05
3/15/2018,2.07
3/16/2018,2.08
3/19/2018,2.08
3/20/2018,2.08
3/21/2018,2.06
3/22/2018,2.05
3/23/2018,2.04
3/26/2018,2.06
3/27/2018,2.1
3/28/2018,2.12
3/29/2018,2.09
3/30/2018,.
4/2/2018,2.08
4/3/2018,2.09
4/4/2018,2.07
4/5/2018,2.07
4/6/2018,2.06
4/9/2018,2.08
4/10/2018,2.09
4/11/2018,2.09
4/12/2018,2.11
4/13/2018,2.12
4/16/2018,2.12
4/17/2018,2.16
4/18/2018,2.17
4/19/2018,2.21
4/20/2018,2.22
4/23/2018,2.25
4/24/2018,2.25
4/25/2018,2.26
4/26/2018,2.25
4/27/2018,2.24
4/30/2018,2.24
5/1/2018,2.26
5/2/2018,2.24
5/3/2018,2.24
5/4/2018,2.24
5/7/2018,2.25
5/8/2018,2.26
5/9/2018,2.27
5/10/2018,2.27
5/11/2018,2.28
5/14/2018,2.28
5/15/2018,2.31
5/16/2018,2.32
5/17/2018,2.32
5/18/2018,2.32
5/21/2018,2.35
5/22/2018,2.34
5/23/2018,2.29
5/24/2018,2.28
5/25/2018,2.27
5/28/2018,.
5/29/2018,2.17
5/30/2018,2.23
5/31/2018,2.23
6/1/2018,2.28
6/4/2018,2.3
6/5/2018,2.32
6/6/2018,2.32
6/7/2018,2.31
6/8/2018,2.3
6/11/2018,2.32
6/12/2018,2.31
6/13/2018,2.35
6/14/2018,2.35
6/15/2018,2.35
6/18/2018,2.35
6/19/2018,2.34
6/20/2018,2.36
6/21/2018,2.34
6/22/2018,2.33
6/25/2018,2.34
6/26/2018,2.33
6/27/2018,2.33
6/28/2018,2.33
6/29/2018,2.33
7/2/2018,2.34
7/3/2018,2.33
7/4/2018,.
7/5/2018,2.32
7/6/2018,2.34
7/9/2018,2.34
7/10/2018,2.36
7/11/2018,2.36
7/12/2018,2.39
7/13/2018,2.37
7/16/2018,2.39
7/17/2018,2.39
7/18/2018,2.43
7/19/2018,2.4
7/20/2018,2.41
7/23/2018,2.42
7/24/2018,2.42
7/25/2018,2.42
7/26/2018,2.41
7/27/2018,2.43
7/30/2018,2.43
7/31/2018,2.44
8/1/2018,2.45
8/2/2018,2.45
8/3/2018,2.43
8/6/2018,2.44
8/7/2018,2.45
8/8/2018,2.44
8/9/2018,2.44
8/10/2018,2.42
8/13/2018,2.42
8/14/2018,2.44
8/15/2018,2.45
8/16/2018,2.45
8/17/2018,2.44
8/20/2018,2.43
8/21/2018,2.45
8/22/2018,2.43
8/23/2018,2.43
8/24/2018,2.44
8/27/2018,2.47
8/28/2018,2.47
8/29/2018,2.48
8/30/2018,2.47
8/31/2018,2.46
9/3/2018,.
9/4/2018,2.49
9/5/2018,2.49
9/6/2018,2.5
9/7/2018,2.53
9/10/2018,2.54
9/11/2018,2.55
9/12/2018,2.56
9/13/2018,2.55
9/14/2018,2.56
9/17/2018,2.57
9/18/2018,2.58
9/19/2018,2.58
9/20/2018,2.58
9/21/2018,2.58
9/24/2018,2.6
9/25/2018,2.59
9/26/2018,2.58
9/27/2018,2.58
9/28/2018,2.59
10/1/2018,2.6
10/2/2018,2.61
10/3/2018,2.62
10/4/2018,2.63
10/5/2018,2.64
10/8/2018,.
10/9/2018,2.65
10/10/2018,2.67
10/11/2018,2.66
10/12/2018,2.66
10/15/2018,2.67
10/16/2018,2.66
10/17/2018,2.66
10/18/2018,2.67
10/19/2018,2.67
10/22/2018,2.68
10/23/2018,2.67
10/24/2018,2.64
10/25/2018,2.66
10/26/2018,2.63
10/29/2018,2.64
10/30/2018,2.66
10/31/2018,2.69
11/1/2018,2.67
11/2/2018,2.7
11/5/2018,2.71
11/6/2018,2.72
11/7/2018,2.74
11/8/2018,2.74
11/9/2018,2.73
11/12/2018,.
11/13/2018,2.72
11/14/2018,2.71
11/15/2018,2.7
11/16/2018,2.68
11/19/2018,2.66
11/20/2018,2.67
11/21/2018,2.67
11/22/2018,.
11/23/2018,2.67
11/26/2018,2.7
11/27/2018,2.7
11/28/2018,2.69
11/29/2018,2.69
11/30/2018,2.7
12/3/2018,2.72
12/4/2018,2.71
12/5/2018,.
12/6/2018,2.7
12/7/2018,2.68
12/10/2018,2.69
12/11/2018,2.7
12/12/2018,2.7
12/13/2018,2.69
12/14/2018,2.68
12/17/2018,2.66
12/18/2018,2.64
12/19/2018,2.62
12/20/2018,2.64
12/21/2018,2.62
12/24/2018,2.61
12/25/2018,.
12/26/2018,2.61
12/27/2018,2.58
12/28/2018,2.57
12/31/2018,2.63
1/1/2019,.
1/2/2019,2.6
1/3/2019,2.5
1/4/2019,2.57
1/7/2019,2.58
1/8/2019,2.6
1/9/2019,2.59
1/10/2019,2.59
1/11/2019,2.58
1/14/2019,2.57
1/15/2019,2.57
1/16/2019,2.57
1/17/2019,2.57
1/18/2019,2.6
1/21/2019,.
1/22/2019,2.59
1/23/2019,2.59
1/24/2019,2.58
1/25/2019,2.6
1/28/2019,2.6
1/29/2019,2.6
1/30/2019,2.57
1/31/2019,2.55
2/1/2019,2.56
2/4/2019,2.57
2/5/2019,2.56
2/6/2019,2.56
2/7/2019,2.55
2/8/2019,2.54
2/11/2019,2.55
2/12/2019,2.55
2/13/2019,2.55
2/14/2019,2.53
2/15/2019,2.55
2/18/2019,.
2/19/2019,2.54
2/20/2019,2.54
2/21/2019,2.55
2/22/2019,2.55
2/25/2019,2.56
2/26/2019,2.55
2/27/2019,2.54
2/28/2019,2.54
3/1/2019,2.55
3/4/2019,2.54
3/5/2019,2.54
3/6/2019,2.54
3/7/2019,2.52
3/8/2019,2.53
3/11/2019,2.53
3/12/2019,2.52
3/13/2019,2.53
3/14/2019,2.52
3/15/2019,2.52
3/18/2019,2.52
3/19/2019,2.5
3/20/2019,2.47
3/21/2019,2.48
3/22/2019,2.45
3/25/2019,2.41
3/26/2019,2.44
3/27/2019,2.4
3/28/2019,2.4
3/29/2019,2.4
4/1/2019,2.41
4/2/2019,2.41
4/3/2019,2.41
4/4/2019,2.41
4/5/2019,2.43
4/8/2019,2.43
4/9/2019,2.42
4/10/2019,2.41
4/11/2019,2.44
4/12/2019,2.44
4/15/2019,2.43
4/16/2019,2.45
4/17/2019,2.44
4/18/2019,2.44
4/19/2019,.
4/22/2019,2.46
4/23/2019,2.43
4/24/2019,2.42
4/25/2019,2.42
4/26/2019,2.41
4/29/2019,2.42
4/30/2019,2.39
5/1/2019,2.39
5/2/2019,2.41
5/3/2019,2.41
5/6/2019,2.39
5/7/2019,2.37
5/8/2019,2.37
5/9/2019,2.36
5/10/2019,2.36
5/13/2019,2.32
5/14/2019,2.32
5/15/2019,2.3
5/16/2019,2.33
5/17/2019,2.33
5/20/2019,2.34
5/21/2019,2.36
5/22/2019,2.37
5/23/2019,2.32
5/24/2019,2.33
5/27/2019,.
5/28/2019,2.31
5/29/2019,2.3
5/30/2019,2.29
5/31/2019,2.21
6/3/2019,2.11
6/4/2019,2.11
6/5/2019,2.04
6/6/2019,2.02
6/7/2019,1.97
6/10/2019,2.03
6/11/2019,2.05
6/12/2019,2.02
6/13/2019,2
6/14/2019,2
6/17/2019,2.03
6/18/2019,2.04
6/19/2019,1.96
6/20/2019,1.91
6/21/2019,1.95
6/24/2019,1.92
6/25/2019,1.93
6/26/2019,1.96
6/27/2019,1.93
6/28/2019,1.92
7/1/2019,1.94
7/2/2019,1.91
7/3/2019,1.91
7/4/2019,.
7/5/2019,1.98
7/8/2019,1.99
7/9/2019,2
7/10/2019,1.93
7/11/2019,1.97
7/12/2019,1.96
7/15/2019,1.95
7/16/2019,2
7/17/2019,1.95
7/18/2019,1.9
7/19/2019,1.94
7/22/2019,1.95
7/23/2019,1.97
7/24/2019,1.98
7/25/2019,1.99
7/26/2019,2
7/29/2019,1.98
7/30/2019,1.97
7/31/2019,2
8/1/2019,1.88
8/2/2019,1.85
8/5/2019,1.78
8/6/2019,1.8
8/7/2019,1.75
8/8/2019,1.79
8/9/2019,1.78
8/12/2019,1.75
8/13/2019,1.86
8/14/2019,1.79
8/15/2019,1.72
8/16/2019,1.71
8/19/2019,1.75
8/20/2019,1.72
8/21/2019,1.77
8/22/2019,1.79
8/23/2019,1.73
8/26/2019,1.75
8/27/2019,1.77
8/28/2019,1.74
8/29/2019,1.75
8/30/2019,1.76
9/2/2019,.
9/3/2019,1.72
9/4/2019,1.69
9/5/2019,1.73
9/6/2019,1.73
9/9/2019,1.74
9/10/2019,1.81
9/11/2019,1.79
9/12/2019,1.82
9/13/2019,1.88
9/16/2019,1.86
9/17/2019,1.87
9/18/2019,1.87
9/19/2019,1.88
9/20/2019,1.84
9/23/2019,1.81
9/24/2019,1.78
9/25/2019,1.82
9/26/2019,1.79
9/27/2019,1.74
9/30/2019,1.75
10/1/2019,1.73
10/2/2019,1.67
10/3/2019,1.58
10/4/2019,1.58
10/7/2019,1.64
10/8/2019,1.62
10/9/2019,1.59
10/10/2019,1.63
10/11/2019,1.67
10/14/2019,.
10/15/2019,1.65
10/16/2019,1.59
10/17/2019,1.59
10/18/2019,1.58
10/21/2019,1.59
10/22/2019,1.59
10/23/2019,1.58
10/24/2019,1.59
10/25/2019,1.6
10/28/2019,1.6
10/29/2019,1.59
10/30/2019,1.59
10/31/2019,1.53
11/1/2019,1.53
11/4/2019,1.56
11/5/2019,1.62
11/6/2019,1.58
11/7/2019,1.58
11/8/2019,1.58
11/11/2019,.
11/12/2019,1.58
11/13/2019,1.57
11/14/2019,1.55
11/15/2019,1.54
11/18/2019,1.54
11/19/2019,1.54
11/20/2019,1.54
11/21/2019,1.55
11/22/2019,1.56
11/25/2019,1.58
11/26/2019,1.59
11/27/2019,1.6
11/28/2019,.
11/29/2019,1.6
12/2/2019,1.6
12/3/2019,1.57
12/4/2019,1.56
12/5/2019,1.56
12/6/2019,1.57
12/9/2019,1.56
12/10/2019,1.56
12/11/2019,1.55
12/12/2019,1.55
12/13/2019,1.54
12/16/2019,1.54
12/17/2019,1.53
12/18/2019,1.54
12/19/2019,1.52
12/20/2019,1.52
12/23/2019,1.53
12/24/2019,1.53
12/25/2019,.
12/26/2019,1.53
12/27/2019,1.51
12/30/2019,1.57
12/31/2019,1.59
1/1/2020,.
1/2/2020,1.56
1/3/2020,1.55
1/6/2020,1.54
1/7/2020,1.53
1/8/2020,1.55
1/9/2020,1.54
1/10/2020,1.53
1/13/2020,1.53
1/14/2020,1.53
1/15/2020,1.54
1/16/2020,1.54
1/17/2020,1.56
1/20/2020,.
1/21/2020,1.54
1/22/2020,1.55
1/23/2020,1.55
1/24/2020,1.55
1/27/2020,1.53
1/28/2020,1.53
1/29/2020,1.51
1/30/2020,1.48
1/31/2020,1.45
2/3/2020,1.46
2/4/2020,1.48
2/5/2020,1.49
2/6/2020,1.51
2/7/2020,1.49
2/10/2020,1.45
2/11/2020,1.48
2/12/2020,1.49
2/13/2020,1.48
2/14/2020,1.49
2/17/2020,.
2/18/2020,1.47
2/19/2020,1.47
2/20/2020,1.46
2/21/2020,1.43
2/24/2020,1.35
2/25/2020,1.3
2/26/2020,1.26
2/27/2020,1.18
2/28/2020,0.97
3/2/2020,0.89
3/3/2020,0.73
3/4/2020,0.59
3/5/2020,0.48
3/6/2020,0.39
3/9/2020,0.31
3/10/2020,0.43
3/11/2020,0.4
3/12/2020,0.39
3/13/2020,0.38
3/16/2020,0.29
3/17/2020,0.3
3/18/2020,0.21
3/19/2020,0.2
3/20/2020,0.15
3/23/2020,0.17
3/24/2020,0.25
3/25/2020,0.19
3/26/2020,0.13
3/27/2020,0.11
3/30/2020,0.14
3/31/2020,0.17
4/1/2020,0.16
4/2/2020,0.14
4/3/2020,0.15
4/6/2020,0.2
4/7/2020,0.2
4/8/2020,0.23
4/9/2020,0.25
4/10/2020,.
4/13/2020,0.27
4/14/2020,0.25
4/15/2020,0.19
4/16/2020,0.17
4/17/2020,0.16
4/20/2020,0.15
4/21/2020,0.17
4/22/2020,0.16
4/23/2020,0.17
4/24/2020,0.18
4/27/2020,0.17
4/28/2020,0.16
4/29/2020,0.18
4/30/2020,0.16
5/1/2020,0.17
5/4/2020,0.16
5/5/2020,0.16
5/6/2020,0.16
5/7/2020,0.15
5/8/2020,0.15
5/11/2020,0.16
5/12/2020,0.16
5/13/2020,0.15
5/14/2020,0.15
5/15/2020,0.15
5/18/2020,0.17
5/19/2020,0.16
5/20/2020,0.16
5/21/2020,0.16
5/22/2020,0.17
5/25/2020,.
5/26/2020,0.17
5/27/2020,0.18
5/28/2020,0.17
5/29/2020,0.17
6/1/2020,0.17
6/2/2020,0.17
6/3/2020,0.17
6/4/2020,0.17
6/5/2020,0.18
6/8/2020,0.19
6/9/2020,0.19
6/10/2020,0.18
6/11/2020,0.19
6/12/2020,0.18
6/15/2020,0.17
6/16/2020,0.18
6/17/2020,0.19
6/18/2020,0.19
6/19/2020,0.18
6/22/2020,0.17
6/23/2020,0.18
6/24/2020,0.17
6/25/2020,0.17
6/26/2020,0.17
6/29/2020,0.16
6/30/2020,0.16
7/1/2020,0.16
7/2/2020,0.16
7/3/2020,.
7/6/2020,0.16
7/7/2020,0.15
7/8/2020,0.15
7/9/2020,0.15
7/10/2020,0.15
7/13/2020,0.16
7/14/2020,0.17
7/15/2020,0.15
7/16/2020,0.14
7/17/2020,0.14
7/20/2020,0.14
7/21/2020,0.15
7/22/2020,0.14
7/23/2020,0.14
7/24/2020,0.16
7/27/2020,0.14
7/28/2020,0.14
7/29/2020,0.13
7/30/2020,0.11
7/31/2020,0.11
8/3/2020,0.12
8/4/2020,0.14
8/5/2020,0.12
8/6/2020,0.14
8/7/2020,0.14
8/10/2020,0.13
8/11/2020,0.15
8/12/2020,0.13
8/13/2020,0.14
8/14/2020,0.13
8/17/2020,0.13
8/18/2020,0.13
8/19/2020,0.13
8/20/2020,0.12
8/21/2020,0.13
8/24/2020,0.14
8/25/2020,0.13
8/26/2020,0.12
8/27/2020,0.13
8/28/2020,0.12
8/31/2020,0.12
9/1/2020,0.12
9/2/2020,0.13
9/3/2020,0.12
9/4/2020,0.13
9/7/2020,.
9/8/2020,0.15
9/9/2020,0.14
9/10/2020,0.15
9/11/2020,0.13
9/14/2020,0.14
9/15/2020,0.13
9/16/2020,0.12
9/17/2020,0.12
9/18/2020,0.13
9/21/2020,0.12
9/22/2020,0.12
9/23/2020,0.13
9/24/2020,0.12
9/25/2020,0.12
9/28/2020,0.12
9/29/2020,0.12
9/30/2020,0.12
10/1/2020,0.12
10/2/2020,0.12
10/5/2020,0.12
10/6/2020,0.14
10/7/2020,0.13
10/8/2020,0.13
10/9/2020,0.15
10/12/2020,.
10/13/2020,0.13
10/14/2020,0.13
10/15/2020,0.12
10/16/2020,0.12
10/19/2020,0.13
10/20/2020,0.13
10/21/2020,0.13
10/22/2020,0.13
10/23/2020,0.12
10/26/2020,0.12
10/27/2020,0.12
10/28/2020,0.12
10/29/2020,0.12
10/30/2020,0.13
11/2/2020,0.13
11/3/2020,0.14
11/4/2020,0.12
11/5/2020,0.12
11/6/2020,0.12
11/9/2020,0.12
11/10/2020,0.12
11/11/2020,.
11/12/2020,0.13
11/13/2020,0.12
11/16/2020,0.12
11/17/2020,0.12
11/18/2020,0.11
11/19/2020,0.11
11/20/2020,0.11
11/23/2020,0.1
11/24/2020,0.11
11/25/2020,0.11
11/26/2020,.
11/27/2020,0.11
11/30/2020,0.11
12/1/2020,0.12
12/2/2020,0.11
12/3/2020,0.1
12/4/2020,0.11
12/7/2020,0.1
12/8/2020,0.1
12/9/2020,0.1
12/10/2020,0.1
12/11/2020,0.1
12/14/2020,0.1
12/15/2020,0.09
12/16/2020,0.09
12/17/2020,0.09
12/18/2020,0.09
12/21/2020,0.09
12/22/2020,0.09
12/23/2020,0.09
12/24/2020,0.1
12/25/2020,.
12/28/2020,0.11
12/29/2020,0.11
12/30/2020,0.12
12/31/2020,0.1
1/1/2021,.
1/4/2021,0.1
1/5/2021,0.1
1/6/2021,0.11
1/7/2021,0.11
1/8/2021,0.1
1/11/2021,0.1
1/12/2021,0.11
1/13/2021,0.12
1/14/2021,0.1
1/15/2021,0.1
1/18/2021,.
1/19/2021,0.1
1/20/2021,0.1
1/21/2021,0.1
1/22/2021,0.1
1/25/2021,0.1
1/26/2021,0.09
1/27/2021,0.09
1/28/2021,0.08
1/29/2021,0.1
2/1/2021,0.08
2/2/2021,0.08
2/3/2021,0.08
2/4/2021,0.07
2/5/2021,0.06
2/8/2021,0.07
2/9/2021,0.07
2/10/2021,0.07
2/11/2021,0.07
2/12/2021,0.06
2/15/2021,.
2/16/2021,0.08
2/17/2021,0.07
2/18/2021,0.06
2/19/2021,0.07
2/22/2021,0.06
2/23/2021,0.08
2/24/2021,0.08
2/25/2021,0.09
2/26/2021,0.08
3/1/2021,0.08
3/2/2021,0.08
3/3/2021,0.08
3/4/2021,0.08
3/5/2021,0.08
3/8/2021,0.09
3/9/2021,0.1
3/10/2021,0.08
3/11/2021,0.08
3/12/2021,0.09
3/15/2021,0.08
3/16/2021,0.07
3/17/2021,0.07
3/18/2021,0.08
3/19/2021,0.07
3/22/2021,0.06
3/23/2021,0.08
3/24/2021,0.07
3/25/2021,0.07
3/26/2021,0.06
3/29/2021,0.06
3/30/2021,0.06
3/31/2021,0.07
4/1/2021,0.06
4/2/2021,0.07
4/5/2021,0.06
4/6/2021,0.06
4/7/2021,0.06
4/8/2021,0.05
4/9/2021,0.06
4/12/2021,0.06
4/13/2021,0.06
4/14/2021,0.06
4/15/2021,0.06
4/16/2021,0.06
4/19/2021,0.08
4/20/2021,0.07
4/21/2021,0.07
4/22/2021,0.06
4/23/2021,0.07
4/26/2021,0.06
4/27/2021,0.06
4/28/2021,0.05
4/29/2021,0.05
4/30/2021,0.05
5/3/2021,0.06
5/4/2021,0.06
5/5/2021,0.06
5/6/2021,0.05
5/7/2021,0.05
5/10/2021,0.05
5/11/2021,0.05
5/12/2021,0.05
5/13/2021,0.05
5/14/2021,0.06
5/17/2021,0.06
5/18/2021,0.06
5/19/2021,0.05
5/20/2021,0.05
5/21/2021,0.04
5/24/2021,0.04
5/25/2021,0.04
5/26/2021,0.04
5/27/2021,0.04
5/28/2021,0.05
5/31/2021,.
6/1/2021,0.04
6/2/2021,0.05
6/3/2021,0.04
6/4/2021,0.05
6/7/2021,0.05
6/8/2021,0.05
6/9/2021,0.05
6/10/2021,0.05
6/11/2021,0.05
6/14/2021,0.05
6/15/2021,0.08
6/16/2021,0.08
6/17/2021,0.08
6/18/2021,0.09
6/21/2021,0.09
6/22/2021,0.09
6/23/2021,0.08
6/24/2021,0.08
6/25/2021,0.09
6/28/2021,0.08
6/29/2021,0.08
6/30/2021,0.07
7/1/2021,0.09
7/2/2021,0.08
7/5/2021,.
7/6/2021,0.07
7/7/2021,0.08
7/8/2021,0.07
7/9/2021,0.08
7/12/2021,0.08
7/13/2021,0.08
7/14/2021,0.08
7/15/2021,0.07
7/16/2021,0.08
7/19/2021,0.07
7/20/2021,0.08
7/21/2021,0.07
7/22/2021,0.07
7/23/2021,0.07
7/26/2021,0.08
7/27/2021,0.07
7/28/2021,0.07
7/29/2021,0.08
7/30/2021,0.07
8/2/2021,0.07
8/3/2021,0.07
8/4/2021,0.07
8/5/2021,0.08
8/6/2021,0.09
8/9/2021,0.08
8/10/2021,0.08
8/11/2021,0.08
8/12/2021,0.09
8/13/2021,0.08
8/16/2021,0.08
8/17/2021,0.07
8/18/2021,0.07
8/19/2021,0.06
8/20/2021,0.06
8/23/2021,0.07
8/24/2021,0.06
8/25/2021,0.07
8/26/2021,0.07
8/27/2021,0.07
8/30/2021,0.08
8/31/2021,0.07
9/1/2021,0.07
9/2/2021,0.07
9/3/2021,0.08
9/6/2021,.
9/7/2021,0.08
9/8/2021,0.08
9/9/2021,0.07
9/10/2021,0.08
9/13/2021,0.07
9/14/2021,0.07
9/15/2021,0.07
9/16/2021,0.07
9/17/2021,0.07
9/20/2021,0.07
9/21/2021,0.07
9/22/2021,0.08
9/23/2021,0.08
9/24/2021,0.08
9/27/2021,0.09
9/28/2021,0.09
9/29/2021,0.09
9/30/2021,0.09
10/1/2021,0.09
10/4/2021,0.09
10/5/2021,0.09
10/6/2021,0.1
10/7/2021,0.1
10/8/2021,0.09
10/11/2021,.
10/12/2021,0.1
10/13/2021,0.11
10/14/2021,0.1
10/15/2021,0.12
10/18/2021,0.11
10/19/2021,0.11
10/20/2021,0.1
10/21/2021,0.12
10/22/2021,0.13
10/25/2021,0.14
10/26/2021,0.14
10/27/2021,0.12
10/28/2021,0.15
